SMILES,Water Solubility,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
c1(Cc2c(ccc(c2)Cl)O)c(ccc(c1)Cl)O,1.4771212547196624,9.68320845930965,0.1470143613000756,9.68320845930965,0.1470143613000756,0.8647127178367139,269.12699999999995,259.04699999999997,268.00578492,88,0,0.11870889965789788,-0.5076617533400031,0.5076617533400031,0.11870889965789788,0.7647058823529411,1.1764705882352942,1.588235294117647,2.3702275792701015,503.61088041818437,12.413849083443589,8.821564533342674,10.333422425379583,8.0585506480638,5.008352593120904,5.7642815391393585,3.7228452481073373,4.595716809051306,2.463985083856105,2.9341792894315826,1.5965258413271728,1.9859262940770035,-1.3799999999999997,6943.445199590422,12.08686679380967,4.861181105580097,2.8426724700782957,109.04843939811299,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,47.52510539416365,16.466088250408664,0.0,10.213054789681411,23.20187978046503,0.0,0.0,0.0,6.4208216229260096,0.0,57.5703720216463,0.0,11.49902366656781,0.0,0.0,11.49902366656781,23.20187978046503,10.213054789681411,6.4208216229260096,0.0,11.126902983393991,36.39820241076966,10.045266627482652,0.0,0.0,40.46,0.0,10.213054789681411,0.0,11.49902366656781,27.592991233802653,0.0,12.13273413692322,24.26546827384644,0.0,0.0,23.20187978046503,0.0,11.70886971249405,0.0,20.448487024439405,1.2964197530864203,0.29402872260015145,9.600620713305897,0.3737962962962964,0.0,0.0,0.07692307692307693,17,2,2,0,0,0,2,0,2,2,2,4,2,0,0,0,2,3.9954000000000014,69.03960000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1[C@H]2[C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC[C@@]2(C(=O)C1)C,1.4771212547196624,12.261953206826043,-0.032153525762156576,12.261953206826043,0.032153525762156576,0.7778844237760111,270.3719999999999,248.19599999999994,270.161979944,106,0,0.13855567934776142,-0.5079560321952997,0.5079560321952997,0.13855567934776142,1.2,2.05,2.9,1.7284412573952108,576.7809963203815,13.90541291500631,12.062204188220864,12.062204188220864,9.593172145670252,7.9451867937222,7.9451867937222,7.216626093249666,7.216626093249666,6.419141686010242,6.419141686010242,5.33978664756897,5.33978664756897,-1.3099999999999998,62569.18896407333,12.43213917090245,4.094792569960965,1.5377621231173344,119.74897088390837,5.106527394840706,11.532756779648844,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.990104268152233,73.11746337343145,11.83581209232279,0.0,9.901064578912528,5.783244946364939,0.0,0.0,17.250802561719567,51.366572983408076,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,11.21535880699783,17.250802561719567,56.07265434387605,18.19910120538483,0.0,0.0,0.0,37.3,0.0,9.901064578912528,0.0,5.41499046939678,29.286474918133024,32.10410811463005,17.547724606320003,0.0,12.13273413692322,12.990104268152233,0.0,0.0,0.0,12.261953206826043,9.665588916504772,2.745277502204586,2.784829551419333,5.8977185689090454,6.343482825228857,2.2178160955740323,0.0,0.6111111111111112,20,1,2,3,0,3,1,0,1,2,1,2,0,2,0,2,4,3.817400000000003,77.73080000000004,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(S(=O)(=O)F)cc1)C,2.6981005456233897,12.400308169564124,-4.660757511337867,12.400308169564124,0.2769855442176865,0.759328169227784,217.22099999999998,209.15699999999995,217.020892336,76,0,0.33157138619316856,-0.32633767289114524,0.33157138619316856,0.32633767289114524,1.2857142857142858,1.7857142857142858,2.142857142857143,2.9518962471793166,438.15912554155113,10.767584713501616,7.320358711623183,8.136855292550909,6.392865415757242,3.7172521788052073,5.10077383585992,2.643411493899659,3.990511776813554,1.4562220502537777,2.2914619179643876,0.9040779427463912,1.3652518284312953,-1.4300000000000002,928.2726800115877,10.649554494828957,3.7485173566435237,2.8072109896362107,80.95910245926218,5.316788604006331,0.0,0.0,5.907179729351506,0.0,10.223207757287538,4.794537184071822,0.0,8.417796984328938,3.8857588025818357,0.0,24.26546827384644,12.611123474374185,4.895483475517775,17.098092970982595,21.817773761322606,0.0,0.0,0.0,11.819220675208399,5.316788604006331,24.26546827384644,0.0,0.0,5.316788604006331,9.573145077265398,0.0,0.0,14.324976713680442,15.01774494135936,0.0,6.923737199690624,29.160951749364216,0.0,0.0,0.0,63.24,15.118691232805313,17.098092970982595,0.0,5.907179729351506,5.687386274683562,12.13273413692322,19.056471336613846,0.0,0.0,5.316788604006331,0.0,33.22503102166793,0.0,10.167107386936257,2.427229780801209,0.42120370370370397,-0.2769855442176865,4.794583333333334,0.0,1.3192544957797936,-4.660757511337867,0.125,14,1,4,0,0,0,1,0,1,3,1,6,2,0,0,0,1,1.3032,49.03950000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(c(c(cc(c1)[N+](=O)[O-])[N+](=O)[O-])Cl)[N+](=O)[O-],2.724275869600789,10.447314814814815,-1.0254629629629628,10.447314814814815,0.5648148148148149,0.5933590498652713,247.54999999999998,245.53399999999996,246.963212464,84,0,0.3013265806563529,-0.2583023011853928,0.3013265806563529,0.2583023011853928,0.875,1.25,1.5,3.5727545380551327,466.0323945374248,12.455665446700475,7.323795540671531,8.079724486689985,7.3411117128495,3.6099482831441354,3.9879127561533627,2.5693331048603536,2.9472975778695814,1.6231796676653176,2.010428408847013,0.9508721534465593,1.1979942104330261,-2.29,2479.518361954911,11.782939460247995,4.063489509659619,2.032037336833463,91.69359651387803,0.0,0.0,5.022633313741326,0.0,5.687386274683562,11.374772549367124,30.342954806296717,0.0,0.0,0.0,11.600939890232516,0.0,0.0,26.902667283376232,14.769933146453013,28.6630987142832,0.0,0.0,0.0,0.0,0.0,47.49832225696126,0.0,0.0,0.0,17.062158824050687,0.0,11.600939890232516,14.769933146453013,0.0,30.342954806296717,0.0,12.13273413692322,5.022633313741326,0.0,0.0,129.42000000000002,36.85472528424502,30.342954806296717,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,0.0,11.600939890232516,0.0,5.36949357520786,28.246981607457798,30.538216175359032,-2.5065432098765426,0.0,1.1296296296296298,0.0,0.0,0.0,0.0,16,0,9,0,0,0,1,0,1,6,0,10,3,0,0,0,1,2.064600000000001,51.4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(c(cccc1Cl)N)C,2.979548374704095,5.73395061728395,0.7314814814814818,5.73395061728395,0.7314814814814818,0.551296349469733,141.60100000000003,133.537,141.034526936,48,0,0.045518617380160595,-0.3984713818278044,0.3984713818278044,0.045518617380160595,1.4444444444444444,2.111111111111111,2.5555555555555554,3.2478347337367026,199.90617759993407,6.85337115112852,5.187365549767731,5.943294495786185,4.21521405516327,2.721674306955719,3.0996387799649465,1.954062854992398,2.3612629817330038,1.3095916103131402,1.7190531227398034,0.6241505771179591,0.805998818981286,-0.6900000000000001,109.737515096202,6.4303369434416355,2.2753640159448265,1.163456923018739,59.43950215778797,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.667306958694127,24.61992282831084,10.710019588424888,0.0,0.0,17.28832616491608,0.0,0.0,0.0,6.923737199690624,5.733667477162185,28.785186010823153,0.0,0.0,5.733667477162185,5.687386274683562,0.0,11.600939890232516,0.0,0.0,6.923737199690624,5.563451491696996,18.19910120538483,5.022633313741326,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,16.273471080121883,0.0,0.0,25.122838405075456,0.0,17.3346073673947,0.0,5.73395061728395,0.0,0.7314814814814818,7.24608024691358,0.0,5.499135802469136,0.0,1.900462962962963,0.0,0.14285714285714285,9,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,2.23062,40.601400000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(c(ccc(c1)C)N)[N+](=O)[O-],2.6794278966121188,10.299537037037037,-0.4837962962962963,10.299537037037037,0.023148148148147918,0.37618304623671805,152.15300000000002,144.089,152.058577496,58,0,0.291866523758548,-0.3931673983740182,0.3931673983740182,0.291866523758548,1.5454545454545454,2.1818181818181817,2.6363636363636362,3.2322088703054916,296.4920897763861,8.430721420318145,6.0731112531861875,6.0731112531861875,5.1090609052806215,3.1154641757274883,3.1154641757274883,2.319379833879537,2.319379833879537,1.3826352895761629,1.3826352895761629,0.8118180780737808,0.8118180780737808,-1.5799999999999998,267.18881006907867,7.52615711252654,2.5740375043587767,1.4595312570970036,63.789211653406085,5.733667477162185,5.687386274683562,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,6.06636706846161,18.553555759849232,6.06636706846161,4.923311048817671,4.923311048817671,11.374772549367124,0.0,0.0,0.0,6.923737199690624,5.733667477162185,33.876870965847395,0.0,0.0,5.733667477162185,11.374772549367124,0.0,0.0,4.923311048817671,0.0,17.038055468456196,5.563451491696996,18.19910120538483,0.0,0.0,0.0,69.16,4.923311048817671,10.114318268765572,0.0,11.374772549367124,0.0,5.563451491696996,12.13273413692322,12.990104268152233,0.0,0.0,5.733667477162185,0.0,0.0,9.815740740740742,10.299537037037037,6.373240740740742,0.0,4.7273148148148145,0.0,1.7841666666666667,0.0,0.14285714285714285,11,2,4,0,0,0,1,0,1,3,1,4,1,0,0,0,1,1.4854199999999995,42.24580000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(c2ccccc2)nc(nc(n1)N)N,2.7781512503836434,5.454549319727891,0.13551209372637962,5.454549319727891,0.13551209372637962,0.6853963379365251,187.206,178.13400000000001,187.08579528799999,70,0,0.22487463255494783,-0.36762860910673073,0.36762860910673073,0.22487463255494783,0.7857142857142857,1.3571428571428572,1.9285714285714286,2.521303589694852,419.96023125938666,9.966255326250884,7.3830926708272555,7.3830926708272555,6.7540201954234895,4.07967465821246,4.07967465821246,2.7414401776537094,2.7414401776537094,1.701990246717952,1.701990246717952,1.1256931111509465,1.1256931111509465,-2.1700000000000004,1957.9997688016267,8.429238558789956,3.291795187237602,1.608301450281388,80.82722266242595,11.46733495432437,0.0,5.824404497999927,11.896678561972989,0.0,0.0,0.0,0.0,14.951935562841626,0.0,30.33183534230805,0.0,5.563451491696996,0.0,0.0,11.896678561972989,0.0,14.951935562841626,0.0,0.0,11.46733495432437,30.33183534230805,0.0,11.387855989696924,11.46733495432437,11.896678561972989,0.0,0.0,14.951935562841626,0.0,0.0,0.0,30.33183534230805,0.0,11.387855989696924,0.0,90.71,0.0,0.0,0.0,11.896678561972989,5.824404497999927,5.563451491696996,0.0,0.0,30.33183534230805,14.951935562841626,11.46733495432437,0.0,0.0,11.652737622826908,0.0,11.77789493575208,0.7669501133786853,9.469083994708996,0.0,0.0,0.0,0.0,14,4,5,0,0,0,1,1,2,5,2,5,1,0,0,0,2,0.7029999999999996,54.0878,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccccc1SC(F)(F)F,1.7007037171450194,11.704300831443689,-4.179212962962962,11.704300831443689,0.0992592592592596,0.5943606501921526,178.17799999999997,173.13799999999995,178.00640582,60,0,0.44592233039280327,-0.15999344325245235,0.44592233039280327,0.15999344325245235,1.0,1.5454545454545454,2.0,2.6576609845322254,216.87733734579513,8.319990956308912,5.428893055439673,6.245389636367399,5.078298261984863,2.885878602500663,3.702375183428389,1.86085534142996,2.999294057339199,0.9767838078392543,1.7161066201538164,0.6221672305197643,1.1826460761838207,-0.6400000000000001,244.8579631665867,8.456525096525096,3.172338513822828,3.3189028183617673,66.41606146803751,0.0,0.0,0.0,0.0,0.0,5.508330501264255,0.0,0.0,13.171245143024459,0.0,18.19910120538483,23.894619086314336,4.895483475517775,0.0,13.171245143024459,11.761884949391115,0.0,0.0,0.0,10.403813976782029,0.0,30.33183534230805,0.0,0.0,0.0,13.171245143024459,0.0,11.761884949391115,5.508330501264255,0.0,0.0,0.0,35.227318817825825,0.0,0.0,0.0,0.0,5.508330501264255,13.171245143024459,0.0,16.65736842490889,0.0,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,35.11290249433107,-0.0992592592592596,0.22222222222222254,0.0,-4.179212962962962,0.0,7.693347505668935,0.0,0.0,0.0,0.14285714285714285,11,0,0,0,0,0,1,0,1,1,0,4,1,0,0,0,1,3.2985000000000007,38.35400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
c12c3c(C(=O)C(c1cccc2)=O)cccc3,0.8750612633917001,11.829726001511716,-0.4080555555555556,11.829726001511716,0.40805555555555517,0.6236328777971427,208.21599999999998,200.15199999999996,208.052429496,76,0,0.23366733751954705,-0.28484820794822474,0.28484820794822474,0.23366733751954705,0.5,0.8125,1.1875,2.4147756456837746,556.1373359552138,11.120955864630137,8.435298734444734,8.435298734444734,7.787693700234704,5.0629488288431155,5.0629488288431155,3.749415854429284,3.749415854429284,2.839781279634623,2.839781279634623,2.0765939220959675,2.0765939220959675,-2.2199999999999993,7742.282350831335,9.038511761049026,3.1361565542281684,1.0693063348123637,92.53559460091253,0.0,0.0,0.0,11.566489892729878,0.0,0.0,9.589074368143644,0.0,0.0,0.0,48.53093654769288,11.126902983393991,11.126902983393991,0.0,9.589074368143644,11.566489892729878,0.0,0.0,0.0,0.0,0.0,59.65783953108687,0.0,11.126902983393991,0.0,0.0,0.0,0.0,11.566489892729878,0.0,0.0,20.715977351537635,48.53093654769288,0.0,11.126902983393991,0.0,34.14,11.566489892729878,9.589074368143644,0.0,0.0,11.126902983393991,11.126902983393991,0.0,24.26546827384644,24.26546827384644,0.0,0.0,0.0,0.0,23.659452003023432,0.0,2.7109259259259266,-0.8161111111111108,14.445733182161751,0.0,0.0,0.0,0.0,16,0,2,1,0,1,2,0,2,2,0,2,0,0,0,0,3,2.7326000000000006,60.53900000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(SSc2c(cccc2)N)c(cccc1)N,1.7781512503836436,5.8573396951373145,0.8004653250188967,5.8573396951373145,0.8004653250188967,0.6427943596163797,248.376,236.27999999999997,248.044190384,82,0,0.04605821102710178,-0.39779692713985554,0.39779692713985554,0.04605821102710178,0.625,1.0,1.375,2.085460458900708,440.4499059485859,11.38046888862398,8.589999272823986,10.222992434679439,7.770856947829095,4.806965764699409,6.956795678960466,3.242318834998055,5.455304979586282,2.0592492268269234,4.572619633513365,1.2026271490534668,3.4283230689621296,-1.26,5667.304065554754,11.232113748024199,5.184514394593856,2.650260334502759,102.81446085666657,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.853264226619885,24.26546827384644,21.165739500402672,0.0,0.0,32.96256850214057,0.0,0.0,0.0,9.79096695103555,11.46733495432437,48.53093654769288,0.0,0.0,11.46733495432437,11.374772549367124,0.0,21.587795952773448,0.0,0.0,0.0,0.0,58.321903498728425,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,21.165739500402672,0.0,21.587795952773448,48.53093654769288,0.0,11.46733495432437,0.0,0.0,2.131024187452759,0.0,13.315610040312421,0.0,15.634754661123708,0.0,0.0,3.251944444444444,0.0,16,4,2,0,0,0,2,0,2,4,2,4,3,0,0,0,2,3.650400000000002,73.42280000000001,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(c1ccc(O)cc1)(c1ccc(O)cc1)(C)C,2.0791812460476247,9.296299445704207,-0.15138888888888902,9.296299445704207,0.15138888888888902,0.8263814942234685,228.291,212.16299999999995,228.115029752,88,0,0.11509593466592735,-0.5079666362160915,0.5079666362160915,0.11509593466592735,0.6470588235294118,0.9411764705882353,1.2352941176470589,2.412580781491558,447.94995845416787,12.466255326250886,10.013229344516924,10.013229344516924,7.998037131279782,5.589948005591796,5.589948005591796,4.718748048683948,4.718748048683948,3.1779850955602056,3.1779850955602056,1.9228602668486254,1.9228602668486254,-1.9599999999999995,6953.462595208406,11.523205950211755,4.130982583104699,2.2553825968393677,101.17179117314285,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.11294267322769,35.392371257240434,5.41499046939678,0.0,10.213054789681411,0.0,0.0,0.0,0.0,19.26246486877803,0.0,59.65783953108687,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,5.41499046939678,0.0,24.97437738277524,48.53093654769288,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,16.91401413596459,0.0,11.126902983393991,0.0,24.26546827384644,24.26546827384644,13.847474399381248,0.0,0.0,0.0,0.0,18.592598891408414,2.1004440665154958,0.5467705971277408,14.443198538674729,0.0,4.233654572940287,0.0,0.2,17,2,2,0,0,0,2,0,2,2,2,2,2,0,0,0,2,3.423700000000001,68.34160000000004,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(ccc(N(C)C)cc1)\N=N\c1cc(ccc1)C,-0.3979400086720376,4.2245200302343155,0.8630612244897962,4.2245200302343155,0.8630612244897962,0.7257720205006495,239.322,222.18599999999995,239.14224754399999,92,0,0.08592308271124662,-0.3776593998569664,0.3776593998569664,0.08592308271124662,0.8333333333333334,1.5,2.111111111111111,2.136611707509363,541.9201015887003,12.957819157813608,10.960442940016883,10.960442940016883,8.647867045540842,5.90798199434169,5.90798199434169,4.449828453124974,4.449828453124974,2.648703532073835,2.648703532073835,1.6230826130305887,1.6230826130305887,-2.1599999999999993,13374.261869528294,12.300954293871056,5.448963289892988,3.1673868883553475,107.78993518344328,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,12.13273413692322,48.885391102157286,19.782730240037942,11.374772549367124,0.0,17.062158824050687,0.0,0.0,10.228500251258795,6.923737199690624,18.99525369620486,54.09438803938988,0.0,0.0,4.899909730850478,17.062158824050687,0.0,0.0,14.09534396535438,0.0,6.923737199690624,5.563451491696996,58.759436798951675,0.0,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,17.062158824050687,5.563451491696996,0.0,69.55001771273788,15.128409982109272,0.0,0.0,0.0,2.0570223922902495,8.447752267573696,4.0904662021680425,0.0,15.990634500713867,0.0,2.0465249433106574,4.034266360610156,0.2,18,0,3,0,0,0,2,0,2,3,0,3,3,0,0,0,2,4.476420000000004,76.12400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1(c(ccc(c1)Cl)N)[N+](=O)[O-],2.6989700043360187,10.240895061728395,-0.568240740740741,10.240895061728395,0.1244444444444448,0.39921483447818135,172.571,167.53099999999998,172.00395508,58,0,0.29309274264579926,-0.393166178839665,0.393166178839665,0.29309274264579926,1.5454545454545454,2.1818181818181817,2.6363636363636362,3.2322088703054916,300.6337992264624,8.430721420318145,5.451075726195415,6.20700467221387,5.1090609052806215,2.804446412232102,3.1824108852413295,1.9602474549259037,2.3966832353978886,1.189179607005959,1.424276709793698,0.6749380161756019,0.841281571216898,-1.29,267.18881006907867,7.812986611740474,2.7545585087790707,1.588952172998747,67.72753576589116,5.733667477162185,5.687386274683562,0.0,0.0,5.687386274683562,0.0,10.114318268765572,0.0,0.0,0.0,11.600939890232516,12.13273413692322,11.089000382202936,4.923311048817671,4.923311048817671,22.97571243959964,0.0,0.0,0.0,0.0,5.733667477162185,33.336052787891724,0.0,0.0,5.733667477162185,11.374772549367124,0.0,11.600939890232516,4.923311048817671,0.0,10.114318268765572,0.0,18.19910120538483,5.022633313741326,0.0,0.0,69.16,4.923311048817671,10.114318268765572,0.0,11.374772549367124,5.022633313741326,0.0,18.19910120538483,0.0,0.0,0.0,17.3346073673947,0.0,5.500895061728395,9.672654320987654,10.551913580246914,5.259413580246914,0.0,4.126234567901234,0.0,0.0,0.0,0.0,11,2,4,0,0,0,1,0,1,3,1,5,1,0,0,0,1,1.8303999999999998,42.5188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
